undefinedundefinedDate,Fermenter Sample ID,Fermenter Sample %Solids,Fermenter Sample HPLC Ethanol
2014-06-22 12:45,Fill,33.62,0.27
2014-06-22 16:20,45H,14.9,12.64
2014-06-22 17:20,18H,24.76,6.27
2014-06-22 17:25,32H,17.99,10.32
2014-06-22 22:45,10H,30.72,1.89
2014-06-22 23:40,DROP,14.22,13.21
2014-06-23 2:30,YP,21.13,1.82
2014-06-23 6:15,45H,14.78,12.51
2014-06-23 6:45,18H,25.27,5.89
2014-06-23 6:50,32H,18.56,10.34
2014-06-23 12:05,DROP,13.69,13.03
2014-06-23 12:35,10H,30.97,2.29
2014-06-23 16:00,YP,21.32,1.73
2014-06-23 16:10,Fill,33.08,0.28
2014-06-23 20:30,18H,24.94,6.27
2014-06-23 20:35,45H,14.08,12.73
2014-06-23 20:40,32H,17.52,10.38
2014-06-24 1:50,DROP,13.92,13.18
2014-06-24 2:00,10H,31.05,2.24
2014-06-24 5:30,DROP,14.22,13.14
2014-06-24 5:45,YP,20.72,1.58
2014-06-24 6:00,Fill,33.15,0.24
2014-06-24 9:50,45H,14.81,12.62
2014-06-24 9:55,18H,24.59,5.85
2014-06-24 10:15,32H,15.08,10.29
2014-06-24 15:45,DROP,13.31,13.16
2014-06-24 16:00,10H,29.13,1.9
2014-06-24 19:45,YP,20.87,1.6
2014-06-24 19:50,Fill,32.96,0.27
2014-06-24 23:30,45H,15.12,12.6
2014-06-24 23:40,18H,24.82,5.94
2014-06-25 0:00,32H,18.89,10.15
2014-06-25 5:25,10H,30.74,1.91
2014-06-25 5:30,DROP,14.22,13.14
2014-06-25 9:35,Fill,32.78,0.25
2014-06-25 9:40,YP,20.32,1.8
2014-06-25 13:10,45H,14.16,12.53
2014-06-25 13:10,45H,14.16,12.53
2014-06-25 13:10,45H,14.16,12.53
2014-06-25 13:10,45H,14.16,12.53
2014-06-25 13:40,18H,24.16,6.31
2014-06-25 14:00,32H,18.59,10.19
2014-06-25 19:35,10H,30.88,2.41
2014-06-25 19:40,DROP,13.43,13.15
2014-06-25 23:30,YP,20.99,1.68
2014-06-25 23:35,Fill,32.97,0.31
2014-06-25 23:40,18H,24.82,5.94
2014-06-26 3:00,45H,13.7,12.36
2014-06-26 3:35,18H,24.84,6.19
2014-06-26 3:40,32H,17.34,10.46
2014-06-26 9:25,DROP,13.71,12.99
2014-06-26 9:30,10H,30.57,2.16
2014-06-26 13:25,Fill,33.44,0.3
2014-06-26 13:30,YP,21.95,1.81
2014-06-26 16:40,45H,13.87,12.67
2014-06-26 17:15,32H,18.18,10.37
2014-06-26 17:35,18H,25.26,5.88
2014-06-26 23:15,DROP,12.76,13.31
2014-06-26 23:25,10H,30,1.99
2014-06-27 3:00,Fill,33.35,0.3
2014-06-27 3:05,YP,20.54,1.82
2014-06-27 3:05,YP,20.54,1.82
2014-06-27 6:25,45H,14.2,12.62
2014-06-27 7:25,18H,24.72,6.33
2014-06-27 7:30,32H,17.77,10.29
2014-06-27 13:10,10H,30.15,2.18
2014-06-27 13:15,DROP,13.39,13.23
2014-06-27 16:30,Fill,32.51,0.29
2014-06-27 16:45,YP,21.99,1.57
2014-06-27 20:30,45H,15.02,11.91
2014-06-27 21:20,18H,23.56,6.34
2014-06-27 21:25,32H,17.41,10.59
2014-06-28 2:30,DROP,13.72,13.03
2014-06-28 3:05,10H,30.25,2.03
2014-06-28 6:30,YP,21.25,1.67
2014-06-28 6:35,Fill,32.68,0.31
2014-06-28 10:25,45H,13.22,12.8
2014-06-28 11:00,32H,18.58,10.51
2014-06-28 11:05,18H,24.33,5.98
2014-06-28 16:25,DROP,13.12,13.32
2014-06-28 16:30,10H,29.62,2.4
2014-06-28 20:25,YP,20.82,1.79
2014-06-28 20:30,Fill,33.2,0.24
2014-06-29 0:05,45H,13.7,12.8
2014-06-29 0:30,18H,22.97,6.13
2014-06-29 1:05,32H,16.27,10.17
2014-06-29 6:00,DROP,12.32,13.33
2014-06-29 6:20,10H,29.91,1.98
2014-06-29 9:50,YP,21.65,1.82
2014-06-29 9:55,Fill,33.04,0.25
2014-06-29 14:05,45H,14.26,12.61
2014-06-29 14:25,18H,22.66,6.17
2014-06-29 14:30,32H,17.44,10.27
2014-06-29 19:50,10H,29.86,2.15
2014-06-29 20:10,DROP,13.03,13.2
2014-06-30 0:05,Fill,33.2,0.24
2014-06-30 0:10,YP,21.16,1.76
2014-06-30 3:30,45H,14.33,12.6
2014-06-30 3:50,18H,23.2,6.2
2014-06-30 4:25,32H,16.91,10.31
2014-06-30 10:00,DROP,10.51,13.17
2014-06-30 10:05,10H,29.61,2.3
2014-06-30 13:40,YP,20.92,1.83
2014-06-30 13:45,Fill,33.1,0.28
2014-06-30 17:15,45H,13.95,12.33
2014-06-30 17:20,32H,17.89,9.86
2014-06-30 17:40,18H,25.12,5.91
2014-06-30 23:50,10H,29.84,2.34
2014-06-30 23:55,DROP,12.81,13.02
2014-07-01 3:55,YP,23.56,0.64
2014-07-01 4:00,Fill,33.16,0.3
2014-07-01 6:50,45H,13.97,12.1
2014-07-01 7:45,18H,24.58,6.02
2014-07-01 8:05,32H,18.97,9.92
2014-07-01 14:00,10H,30.91,1.53
2014-07-01 14:05,DROP,12.61,12.92
2014-07-01 17:45,Fill,32.84,0.28
2014-07-01 17:50,YP,21.28,1.71
2014-07-01 21:05,45H,15.3,11.92
2014-07-01 21:50,18H,24.8,5.51
2014-07-02 3:55,10H,29.87,2.23
2014-07-02 4:00,DROP,14.23,12.59
2014-07-02 8:05,YP,21.73,1.94
2014-07-02 8:10,Fill,33.27,0.25
2014-07-02 10:40,45H,15.22,12.06
2014-07-02 11:45,18H,25,6.01
2014-07-02 12:00,32H,18.89,9.51
2014-07-02 18:00,10H,28.12,2.16
2014-07-02 18:10,DROP,11.27,12.76
2014-07-02 21:30,Fill,32.8,0.27
2014-07-02 22:15,YP,22.8,1.58
2014-07-03 1:00,45H,15.06,11.6
2014-07-03 1:55,18H,26.43,5.89
2014-07-03 8:15,10H,30.79,2.59
2014-07-03 9:00,DROP,14.01,12.47
2014-07-03 9:00,DROP,14.01,12.47
2014-07-03 13:45,YP,21.07,2.18
2014-07-03 13:50,Fill,32.46,0.25
2014-07-03 15:00,45H,14.33,12.24
2014-07-03 16:05,32H,18.48,10.18
2014-07-03 22:50,10H,29.99,2.09
2014-07-03 23:15,DROP,12.95,13.1
2014-07-04 3:15,YP,20.45,1.38
2014-07-04 3:20,Fill,32.18,0.26
2014-07-04 5:10,45H,14.35,12.49
2014-07-04 6:15,18H,24.59,5.86
2014-07-04 6:20,32H,17.88,10.32
2014-07-04 13:15,10H,29,2.22
2014-07-04 13:45,DROP,12.87,13.24
2014-07-04 17:40,Fill,32.49,0.2
2014-07-04 17:45,YP,21.23,1.69
2014-07-04 19:20,45H,14.37,12.54
2014-07-04 20:50,32H,16.44,10.67
2014-07-04 21:10,18H,23.32,6.15
2014-07-05 3:40,10H,28.66,2.33
2014-07-05 3:55,DROP,12.6,13.32
2014-07-05 7:45,Fill,32.22,0.26
2014-07-05 8:00,YP,20.69,1.74
2014-07-05 9:50,45H,13.1,12.78
2014-07-05 11:05,32H,16.62,10.52
2014-07-05 11:40,18H,23.06,6.3
2014-07-05 17:45,10H,29.33,2.17
2014-07-05 18:30,DROP,10.57,13.53
2014-07-05 22:15,YP,20.9,1.66
2014-07-05 22:20,Fill,31.69,0.25
2014-07-06 0:15,45H,11.96,12.8
2014-07-06 1:40,32H,16.69,10.63
2014-07-06 1:45,18H,23.46,6.19
2014-07-06 8:10,DROP,11.5,13.48
2014-07-06 8:20,10H,29.76,1.99
2014-07-06 12:00,Fill,31.72,0.24
2014-07-06 12:05,YP,20.34,1.78
2014-07-06 15:20,45H,12.63,12.85
2014-07-06 15:30,32H,16.3,10.44
2014-07-06 16:20,18H,22.47,6.3
2014-07-06 21:40,DROP,11.42,13.37
2014-07-06 22:00,10H,28.43,2.1
2014-07-07 1:40,YP,21.52,1.59
2014-07-07 1:45,Fill,31.3,0.27
2014-07-07 4:45,45H,12.68,12.63
2014-07-07 6:00,18H,23.05,6.12
2014-07-07 6:20,32H,16.05,10.48
2014-07-07 11:25,DROP,11.72,13.23
2014-07-07 11:40,10H,28.68,2.11
2014-07-07 15:15,YP,21.39,1.69
2014-07-07 15:20,Fill,31.53,0.24
2014-07-07 19:20,45H,11.82,12.7
2014-07-07 19:40,18H,22.85,6.29
2014-07-07 20:00,32H,16.27,10.7
2014-07-08 0:55,DROP,11.47,13.22
2014-07-08 1:00,10H,28.37,2.4
2014-07-08 4:40,Fill,32.16,0.24
2014-07-08 4:50,YP,18.52,2.22
2014-07-08 9:10,18H,21.19,6.69
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 9:40,32H,16.26,10.47
2014-07-08 10:00,45H,12.45,12.98
2014-07-08 10:00,45H,12.45,12.98
2014-07-08 10:00,45H,12.45,12.98
2014-07-08 10:00,45H,12.45,12.98
2014-07-08 14:20,DROP,11.16,13.27
2014-07-08 14:45,10H,27.93,1.94
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:35,YP,19.45,2.48
2014-07-08 19:40,Fill,31.74,0.22
2014-07-08 22:45,18H,21.27,6.38
2014-07-08 23:00,45H,13.15,12.45
2014-07-08 23:10,32H,16.53,10.48
2014-07-09 4:10,DROP,11.39,12.93
2014-07-09 5:10,10H,29.02,2.01
2014-07-09 8:45,Fill,31.79,0.24
2014-07-09 8:50,YP,19.94,2.19
2014-07-09 12:20,45H,10.8,12.61
2014-07-09 12:45,32H,16.44,10.18
2014-07-09 13:30,18H,22.29,6.4
2014-07-09 17:50,DROP,11.69,13.05
2014-07-09 18:45,10H,27.78,2.2
2014-07-09 22:15,Fill,31.75,0.25
2014-07-09 22:20,YP,19.67,2.27
2014-07-10 1:45,45H,12.21,12.27
2014-07-10 2:45,18H,22.38,6.38
2014-07-10 3:30,32H,15.65,10.67
2014-07-10 7:35,DROP,10.65,12.87
2014-07-10 11:45,YP,17.76,3.52
2014-07-10 11:45,YP,17.76,3.52
2014-07-10 11:50,Fill,31.66,0.24
2014-07-10 12:20,10H,28.37,2.44
2014-07-10 16:15,18H,22.43,6.47
2014-07-10 16:30,45H,11.7,12.83
2014-07-10 16:35,32H,15.54,10.83
2014-07-10 21:05,DROP,11.24,13.18
2014-07-10 21:45,10H,29.03,2.14
2014-07-11 1:10,YP,18.27,3.43
2014-07-11 1:15,Fill,31.89,0.21
2014-07-11 5:30,18H,22.51,6.57
2014-07-11 5:35,45H,12.12,13.04
2014-07-11 6:00,32H,16.1,10.58
2014-07-11 10:40,DROP,11.6,13.25
2014-07-11 11:15,10H,28.66,2.52
2014-07-11 14:40,YP,18.78,3.34
2014-07-11 14:45,Fill,32.24,0.25
2014-07-11 18:50,18H,22.99,6.45
2014-07-11 18:55,45H,12.36,12.88
2014-07-11 19:45,32H,16.06,10.94
2014-07-12 0:05,DROP,10.39,13.2
2014-07-12 0:25,10H,28.21,2.6
2014-07-12 4:15,YP,18.56,3.4
2014-07-12 4:20,Fill,32.14,0.25
2014-07-12 8:40,18H,21.67,6.9
2014-07-12 8:45,45H,12.32,13.13
2014-07-12 9:00,32H,15.36,10.77
2014-07-12 13:55,DROP,11.31,13.35
2014-07-12 14:15,10H,28.01,2.74
2014-07-12 17:55,YP,17.52,3.66
2014-07-12 18:00,Fill,32.37,0.24
2014-07-13 3:55,10H,27.99,2.79
2014-07-13 7:00,DROP,11.14,13.34
2014-07-13 10:10,Fill,32.68,0.27
2014-07-13 10:15,YP,16.69,3.35
2014-07-13 12:15,32H,16.66,10.62
2014-07-13 19:35,DROP,11.01,13.35
2014-07-13 20:10,10H,28.21,2.42
2014-07-13 23:30,Fill,32.67,0.24
2014-07-13 23:50,YP,18.71,3.47
2014-07-14 0:50,45H,12.58,12.8
2014-07-14 1:55,32H,17.58,10.11
2014-07-14 4:10,18H,23.01,6.45
2014-07-14 9:30,DROP,11.3,13.44
2014-07-14 9:35,10H,28.7,2.57
2014-07-14 13:30,Fill,32.23,0.22
2014-07-14 13:35,YP,17.8,3.32
2014-07-14 15:15,45H,13.21,12.48
2014-07-14 17:40,18H,23.37,6.54
2014-07-14 18:10,32H,16.76,10.49
2014-07-14 23:25,DROP,11.39,13.34
2014-07-14 23:30,10H,27.95,2.85
2014-07-15 3:25,YP,18.04,3.78
2014-07-15 3:30,Fill,32.29,0.27
2014-07-15 7:10,45H,12.66,12.71
2014-07-15 7:30,18H,22.44,6.66
2014-07-15 7:45,32H,16.06,10.77
2014-07-15 13:25,10H,28.83,2.4
2014-07-15 13:30,DROP,11.39,13.23
2014-07-15 17:25,YP,17.81,3.76
2014-07-15 17:30,Fill,32.59,0.24
2014-07-15 20:50,45H,12.6,12.86
2014-07-15 21:20,32H,16.58,10.53
2014-07-15 21:25,18H,22.26,6.49
2014-07-16 3:30,10H,28.59,2.5
2014-07-16 3:35,DROP,11.61,13.32
2014-07-16 7:30,Fill,32.36,0.23
2014-07-16 7:35,YP,17.05,3.69
2014-07-16 10:30,45H,12.52,12.8
2014-07-16 11:20,32H,16.87,10.28
2014-07-16 11:35,18H,22.33,6.44
2014-07-16 17:30,10H,27.74,2.73
2014-07-16 17:40,DROP,12.03,13.29
2014-07-16 21:30,YP,18.75,3.21
2014-07-16 21:35,Fill,32.33,0.23
2014-07-17 0:45,45H,12.86,12.42
2014-07-17 1:25,18H,22.7,6.3
2014-07-17 1:30,32H,14.94,10.41
2014-07-17 7:50,DROP,11.74,13.16
2014-07-17 8:00,10H,28.58,3.05
2014-07-17 14:30,45H,12.71,12.68
2014-07-17 15:35,18H,22.2,6.59
2014-07-17 15:40,32H,16.65,10.61
2014-07-17 16:20,YP,12.84,6.76
2014-07-17 17:30,Fill,31.74,0.26
2014-07-18 2:45,DROP,11.54,13.44
2014-07-18 2:50,10H,27.89,2.76
2014-07-18 4:30,45H,12.85,12.71
2014-07-18 5:35,32H,16.6,10.34
2014-07-18 7:05,YP,16.22,3.99
2014-07-18 7:10,Fill,32.54,0.27
2014-07-18 10:50,18H,20.72,6.85
2014-07-18 16:40,DROP,11.77,13.47
2014-07-18 17:05,10H,28.2,2.56
2014-07-18 17:30,Fill,31.74,0.26
2014-07-18 18:35,45H,12.1,12.49
2014-07-18 20:50,Fill,32.05,0.25
2014-07-18 20:55,YP,17.76,3.6
2014-07-19 1:00,32H,14.69,10.67
2014-07-19 1:05,18H,22.88,6.35
2014-07-19 5:50,DROP,11.6,13.31
2014-07-19 7:05,10H,28.09,2.66
2014-07-19 10:20,YP,18.42,3.29
2014-07-19 10:25,Fill,32.19,0.21
2014-07-19 13:40,45H,11.93,12.73
2014-07-19 14:55,18H,22.44,6.59
2014-07-19 15:05,32H,16.18,10.55
2014-07-19 20:00,DROP,10.87,13.21
2014-07-19 20:20,10H,28.29,2.9
2014-07-19 23:50,Fill,32.01,0.24
2014-07-19 23:55,YP,18.75,3.43
2014-07-20 4:05,45H,11.87,12.96
2014-07-20 4:20,18H,21.57,6.67
2014-07-20 4:55,32H,15.74,10.77
2014-07-20 9:20,DROP,11.34,13.29
2014-07-20 9:55,10H,28.32,2.57
2014-07-20 13:25,YP,17.81,3.4
2014-07-20 13:30,Fill,31.83,0.34
2014-07-20 17:30,18H,22.87,6.43
2014-07-20 17:35,45H,12.08,12.95
2014-07-20 18:20,32H,15.46,10.62
2014-07-20 23:20,10H,28.49,2.52
2014-07-20 23:55,DROP,11.18,13.23
2014-07-21 2:50,DROP,11.21,13.19
2014-07-21 3:05,YP,17.58,3.63
2014-07-21 3:10,Fill,31.56,0.28
2014-07-21 7:20,45H,11.62,12.77
2014-07-21 7:25,18H,22.57,6.53
2014-07-21 7:55,32H,14.86,10.51
2014-07-21 12:40,DROP,11.07,13.16
2014-07-21 13:15,10H,27.78,2.8
2014-07-21 16:40,YP,18.14,3.58
2014-07-21 16:45,Fill,32.08,0.24
2014-07-21 21:05,18H,22.24,6.53
2014-07-21 21:25,32H,15,10.49
2014-07-22 2:45,10H,29.79,2.56
2014-07-22 2:50,DROP,11.21,13.19
2014-07-22 5:45,YP,18.37,3.13
2014-07-22 6:00,Fill,32.32,0.24
2014-07-22 10:30,45H,12.01,12.76
2014-07-22 10:35,18H,22.73,6.34
2014-07-22 11:05,32H,16.79,10.09
2014-07-22 15:35,DROP,11.44,13.17
2014-07-22 16:25,10H,28.97,2.48
2014-07-22 19:45,YP,18.95,3.57
2014-07-22 19:50,Fill,32.17,0.24
2014-07-23 0:00,45H,13.5,12.33
2014-07-23 0:10,18H,23.38,6.48
2014-07-23 0:50,32H,16.4,10.41
2014-07-23 5:00,DROP,12.75,12.87
2014-07-23 5:40,10H,29.45,2.13
2014-07-23 9:05,YP,17.96,3.88
2014-07-23 9:10,Fill,32.67,0.17
2014-07-23 13:40,18H,23.22,6.35
2014-07-23 14:00,45H,13,12.66
2014-07-23 14:05,32H,17.09,10.33
2014-07-23 18:20,DROP,12.01,13.1
2014-07-23 19:05,10H,27.96,2.55
2014-07-23 22:20,Fill,32.56,0.28
2014-07-23 22:25,YP,19.44,3.03
2014-07-24 3:05,45H,13.08,12.58
2014-07-24 3:10,18H,22.63,6.56
2014-07-24 3:15,18H,22.63,6.56
2014-07-24 3:45,32H,17.8,10.01
2014-07-24 7:50,DROP,12.34,13.05
2014-07-24 8:30,10H,29.24,2.7
2014-07-24 11:50,Fill,32.36,0.28
2014-07-24 11:55,YP,18.44,3.58
2014-07-24 16:30,18H,22.63,6.46
2014-07-24 16:35,45H,13.94,12.18
2014-07-24 17:10,32H,16.59,10.78
2014-07-24 21:20,DROP,13,12.82
2014-07-24 21:30,10H,29.22,2.32
2014-07-25 1:15,Fill,32.51,0.28
2014-07-25 1:20,YP,17.72,3.75
2014-07-25 5:55,18H,22.43,6.48
2014-07-25 6:10,45H,11.99,12.96
2014-07-25 6:35,32H,16.5,10.53
2014-07-25 10:50,DROP,10.52,13.42
2014-07-25 11:20,10H,29.29,2.21
2014-07-25 13:45,Fill,31.89,0.24
2014-07-25 14:50,YP,18.54,3.42
2014-07-25 19:20,18H,21.93,6.69
2014-07-25 19:35,45H,12.93,12.69
2014-07-25 19:55,32H,15.2,10.66
2014-07-26 0:15,DROP,11.36,13.03
2014-07-26 0:45,10H,27.64,2.64
2014-07-26 4:20,YP,18.03,3.43
2014-07-26 4:25,Fill,32.29,0.24
2014-07-26 8:45,18H,22.83,6.77
2014-07-26 8:55,45H,12.04,12.94
2014-07-26 9:20,32H,15.26,10.65
2014-07-26 13:45,DROP,11.09,13.34
2014-07-26 14:20,10H,28.59,2.55
2014-07-26 17:45,YP,19.3,3.49
2014-07-26 17:50,Fill,32.5,0.27
2014-07-26 22:20,18H,22.89,6.53
2014-07-26 22:25,45H,11.26,12.93
2014-07-26 22:30,32H,14.28,10.69
2014-07-27 3:20,DROP,11.63,13.33
2014-07-27 8:40,Fill,29.89,0.34
2014-07-27 8:45,YP,17.21,4.31
2014-07-27 11:45,45H,12.42,13.05
2014-07-27 13:40,18H,21.37,7.18
2014-07-27 13:50,32H,16.52,10.72
2014-07-27 18:40,DROP,11.7,13.45
2014-07-27 18:55,10H,29.02,2.61
2014-07-27 23:00,Fill,32.55,0.22
2014-07-27 23:05,YP,12.47,3.26
2014-07-28 1:20,45H,13.09,12.77
2014-07-28 2:55,18H,23.13,6.53
2014-07-28 3:35,32H,16.07,10.99
2014-07-28 8:15,DROP,11.39,13.25
2014-07-28 9:00,10H,27.82,2.45
2014-07-28 12:15,Fill,32.07,0.32
2014-07-28 12:20,YP,16.98,3.37
2014-07-28 14:50,45H,12.29,12.84
2014-07-28 16:45,18H,22.84,6.27
2014-07-28 16:50,32H,16.26,10.48
2014-07-28 21:45,DROP,10.88,13.35
2014-07-28 22:40,10H,27.74,2.84
2014-07-28 22:40,10H,27.74,2.84
2014-07-29 1:50,YP,18.59,3.38
2014-07-29 1:50,YP,18.59,3.38
2014-07-29 1:55,Fill,32.31,0.26
2014-07-29 5:40,45H,13,12.68
2014-07-29 6:15,18H,23.4,6.1
2014-07-29 7:00,32H,15.4,10.8
2014-07-29 11:20,DROP,11.78,13.31
2014-07-29 11:50,10H,28.51,2.22
2014-07-29 15:30,Fill,32.72,0.25
2014-07-29 15:35,YP,18.49,3.56
2014-07-29 16:50,18H,22.84,6.27
2014-07-29 19:50,18H,22.61,6.71
2014-07-29 19:55,45H,10.8,13.11
2014-07-29 20:20,32H,17.93,10.35
2014-07-30 1:30,10H,27.77,2.286
2014-07-30 4:50,YP,18.3,3.739
2014-07-30 4:55,Fill,32.53,0.24
2014-07-30 9:20,45H,13.27,12.59
2014-07-30 9:30,18H,23.3,6.453
2014-07-30 9:50,32H,16.43,10.72
2014-07-30 15:20,10H,29.05,2.771
2014-07-30 18:15,YP,18.27,3.657
2014-07-30 18:30,Fill,32.81,0.22
2014-07-30 22:25,45H,12.88,12.73
2014-07-30 22:30,18H,23.16,6.284
2014-07-31 3:55,10H,29.09,2.615
2014-07-31 7:35,YP,19.09,3.21
2014-07-31 7:40,Fill,32.16,0.18
2014-07-31 12:20,18H,23.16,6.302
2014-07-31 12:30,45H,11.86,12.778
2014-07-31 12:55,32H,15.4,10.633
2014-07-31 16:20,DROP,11.79,13
2014-07-31 17:40,10H,28.3,2.17
2014-07-31 21:00,YP,19.1,3.26
2014-08-01 1:40,18H,23.35,6.26
2014-08-01 1:55,45H,12.76,12.719
2014-08-01 2:00,32H,16.87,10.355
2014-08-01 6:20,DROP,11.92,13.18
2014-08-01 7:00,10H,28.36,2.39
2014-08-01 10:20,YP,18.38,3.65
2014-08-01 10:25,Fill,31.92,0.25
2014-08-01 15:00,BW,23.02,13.18
2014-08-01 15:30,45H,13.3,12.536
2014-08-01 15:35,32H,15.7,10.45
2014-08-01 19:20,DROP,11.54,12.89
2014-08-01 20:30,10H,28.7,2.23
2014-08-01 23:35,YP,18.41,3.47
2014-08-01 23:40,Fill,32.2,0.26
2014-08-02 4:25,BW,22.21,13.07
2014-08-02 4:50,32H,15.93,10.66
2014-08-02 4:55,45H,13.28,12.68
2014-08-02 8:55,DROP,11.28,13.04
2014-08-02 9:40,10H,28.83,2.69
2014-08-02 13:00,YP,18.73,4.69
2014-08-02 17:45,18H,23.69,6.14
2014-08-02 18:25,32H,16.66,10.35
2014-08-02 22:10,DROP,11.87,12.97
2014-08-02 23:05,10H,28.93,2.14
2014-08-03 2:20,YP,18.52,2.89
2014-08-03 7:00,18H,22.15,6.24
2014-08-03 7:20,45H,12.42,12.6
2014-08-03 7:25,32H,17.07,9.93
2014-08-03 12:00,DROP,12.02,13.06
2014-08-03 12:15,10H,28.78,2.11
2014-08-03 15:40,YP,18.03,4.11
2014-08-03 20:30,18H,23.53,6.26
2014-08-03 20:50,45H,13.96,12.19
2014-08-03 21:00,32H,16.57,10.71
2014-08-04 0:30,DROP,12.3,12.53
2014-08-04 4:55,YP,19.52,3.05
2014-08-04 9:45,18H,24.14,5.74
2014-08-04 10:05,45H,12.3,12.93
2014-08-04 10:25,32H,17.92,10.34
2014-08-04 14:05,DROP,11.78,13.34
2014-08-04 15:00,10H,29.95,2.29
2014-08-04 18:10,YP,19.01,3.43
2014-08-04 23:15,18H,23.09,6.16
2014-08-04 23:25,45H,23.09,12.62
2014-08-05 3:35,DROP,13,13.11
2014-08-05 4:15,10H,29.68,1.99
2014-08-05 7:45,Fill,32.63,0.13
2014-08-05 7:50,YP,18.88,3.62
2014-08-05 12:15,18H,21.79,6.56
2014-08-05 13:00,32H,16.54,10.18
2014-08-05 16:55,DROP,13.16,13.19
2014-08-05 17:45,10H,28.97,2.45
2014-08-05 20:55,Fill,32.77,0.18
2014-08-05 21:05,YP,19.16,2.78
2014-08-06 1:45,18H,23.04,6
2014-08-06 2:10,32H,16.99,10.45
2014-08-06 2:15,45H,14.26,12.5
2014-08-06 6:10,DROP,13.11,12.88
2014-08-06 7:15,10H,28.57,2.39
2014-08-06 10:20,YP,18.34,3.53
2014-08-06 10:25,Fill,32.1,0.3
2014-08-06 15:10,18H,24.34,6.05
2014-08-06 15:15,45H,13.37,12.56
2014-08-06 15:45,32H,16.67,10.2
2014-08-06 19:40,DROP,12.25,12.94
2014-08-06 20:20,10H,29.27,2.45
2014-08-06 23:50,Fill,32.26,0.28
2014-08-06 23:55,YP,18.93,3.4
2014-08-07 4:30,18H,24.19,6.01
2014-08-07 4:45,45H,13.49,12.43
2014-08-07 5:10,32H,17.94,9.97
2014-08-07 9:00,DROP,11.8,12.92
2014-08-07 9:50,10H,29.86,2.01
2014-08-07 13:00,YP,18.23,3.5
2014-08-07 13:05,Fill,32.61,0.21
2014-08-07 17:40,18H,24,5.95
2014-08-07 18:10,45H,12.84,12.25
2014-08-07 18:20,32H,12.71,10.18
2014-08-07 22:25,DROP,13.29,12.69
2014-08-07 23:05,10H,29.52,2.35
2014-08-08 2:35,YP,19.43,3.09
2014-08-08 2:40,Fill,32.55,0.24
2014-08-08 6:50,18H,22.54,5.99
2014-08-08 7:20,45H,13.03,12.44
2014-08-08 7:45,32H,16.75,10.28
2014-08-08 11:50,DROP,12.4,12.92
2014-08-08 12:30,10H,27.62,2.65
2014-08-08 15:50,YP,19.33,3.12
2014-08-08 15:55,Fill,32.77,0.25
2014-08-08 20:30,18H,23.24,6.51
2014-08-08 20:45,45H,12.79,12.71
2014-08-08 21:05,32H,15.99,10.17
2014-08-09 1:00,DROP,12.17,13.2
2014-08-09 1:50,10H,29.1,2.66
2014-08-09 5:10,Fill,32.44,0.27
2014-08-09 5:15,YP,20.14,3.13
2014-08-09 9:55,18H,23.41,6.39
2014-08-09 10:10,45H,12.12,12.6
2014-08-09 10:10,45H,12.12,12.6
2014-08-09 10:15,32H,16.95,10.44
2014-08-09 14:40,DROP,12.42,13.06
2014-08-09 15:15,10H,29.22,2.26
2014-08-09 18:20,YP,19.81,3.23
2014-08-09 18:30,Fill,32.08,0.22
2014-08-09 23:05,18H,22.87,6.32
2014-08-09 23:30,45H,13.1,12.68
2014-08-09 23:50,32H,17.39,10.27
2014-08-10 4:00,DROP,11.83,13.21
2014-08-10 4:25,10H,29.57,2.04
2014-08-10 8:05,YP,18.13,3.96
2014-08-10 8:10,Fill,32.43,0.23
2014-08-10 12:30,18H,23.37,6.19
2014-08-10 13:05,32H,16.13,10.5
2014-08-10 13:15,45H,13.05,12.51
2014-08-10 17:30,DROP,11.86,13
2014-08-10 18:05,10H,28.77,2.3
2014-08-10 21:30,YP,19.45,3.11
2014-08-10 21:35,Fill,31.58,0.24
2014-08-11 1:50,Extra,23.24,10.22
2014-08-11 1:55,45H,12.67,12.04
2014-08-11 2:35,32H,16.82,10.25
2014-08-11 6:50,DROP,11.42,13.19
2014-08-11 8:00,10H,28.28,2.9
2014-08-11 11:00,Fill,31.78,0.29
2014-08-11 11:05,YP,18.11,3.67
2014-08-11 15:35,18H,23.45,6.37
2014-08-11 15:40,45H,12.33,12.59
2014-08-11 16:05,32H,16.02,10.37
2014-08-11 20:20,DROP,12.38,13.08
2014-08-11 21:00,10H,29.17,2.28
2014-08-12 0:25,Fill,32.2,0.28
2014-08-12 0:30,YP,18.51,3.36
2014-08-12 5:00,18H,23,6.13
2014-08-12 5:05,45H,13.25,12.58
2014-08-12 5:35,32H,16.83,10.2
2014-08-12 9:45,DROP,11.7,13.12
2014-08-12 10:30,10H,30.16,2.47
